DATAFLOW,LAST UPDATE,freq,unit,nace_r2,lcstruct,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Italy,2021,27.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Italy,2022,27.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Italy,2023,27.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Italy,2024,27.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Lithuania,2020,3.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Lithuania,2021,5.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Lithuania,2022,5.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Lithuania,2023,5.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Lithuania,2024,5.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Luxembourg,2020,12.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Luxembourg,2021,12.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Luxembourg,2022,12.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Luxembourg,2023,12.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Luxembourg,2024,12.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Latvia,2020,21.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Latvia,2021,20.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Latvia,2022,21.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Latvia,2023,20.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Latvia,2024,21,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Malta,2020,-1.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Malta,2021,0.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Malta,2022,4.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Malta,2023,5.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Malta,2024,5.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Netherlands,2020,21.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Netherlands,2021,22.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Netherlands,2022,24.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Netherlands,2023,24.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Netherlands,2024,24.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Norway,2020,18.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Norway,2021,18.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Norway,2022,18.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Norway,2023,20.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Norway,2024,20.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Poland,2020,18,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Poland,2021,18,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Poland,2022,18,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Poland,2023,18.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Poland,2024,18,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Portugal,2020,18.6,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Portugal,2021,19,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Portugal,2022,19.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Portugal,2023,19.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Portugal,2024,19.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Romania,2020,5.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Romania,2021,5.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Romania,2022,5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Romania,2023,4.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Romania,2024,4.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Serbia,2020,12.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Serbia,2021,15.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Serbia,2022,17,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Serbia,2023,17.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Serbia,2024,17.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Sweden,2020,31,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Sweden,2021,31.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Sweden,2022,31.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Sweden,2023,31.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Sweden,2024,31.6,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Slovenia,2020,13.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Slovenia,2021,14.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Slovenia,2022,14.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Slovenia,2023,14.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Slovenia,2024,14.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Slovakia,2020,25.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Slovakia,2021,25.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Slovakia,2022,27.6,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Slovakia,2023,27.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Slovakia,2024,28.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Türkiye,2020,12.8,,
